Project_Name,condo_name,Price,Room_Type,Floor,Bedrooms,Bathrooms,Room_Size,Original_Link,district_name,latitude,longitude,district_clean,condo_id,total_problems,total_score,total_unresolved,unique_tickets,unique_unresolved,count_cleanliness,count_environment,count_flood,count_noise,count_other,count_road,count_safety,score_cleanliness,score_environment,score_flood,score_noise,score_other,score_road,score_safety,unresolved_cleanliness,unresolved_environment,unresolved_flood,unresolved_noise,unresolved_other,unresolved_road,unresolved_safety,dist_to_bts_m,nearest_bts,near_bts,norm_safety,risk_safety,norm_environment,risk_environment,norm_other,risk_other,norm_road,risk_road,norm_cleanliness,risk_cleanliness,norm_flood,risk_flood,norm_noise,risk_noise,risk_non_travel,risk_travel_raw,travel_factor,risk_travel_effective,raw_risk,risk_score_0_100,safety_score_0_100,price_per_sqm,price_score_0_100,quality_label,value_index,safety_pct_in_district,price_pct_in_district,value_index_pct_in_district,overall_pct_in_district,overall_score_0_100,Cluster_Label,livability
คอนโด 4-ห้องนอน ที่ เดอะ พาร์ค ชิดลม ใกล้ BTS ชิดลม (ID 2205894),The Park Chidlom,75000000.0,4 ห้องนอน,5,4 ห้องนอน,5 ห้องน้ำ,310.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-4-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%A5%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%A5%E0%B8%A1-id-2205894---5389866,เขตปทุมวัน,13.7475929,100.5450391,ปทุมวัน,1377,10542,14340.05,2459,6636,1550,268.0,19.0,45.0,9.0,9442.0,606.0,153.0,723.75,64.5,212.0,34.8,10919.9,1749.5,635.6,26.0,5.0,16.0,4.0,2217.0,144.0,47.0,458.55765869515227,สถานีชิดลม,True,0.21763869132290184,0.7617354196301565,0.4318181818181818,1.2954545454545454,0.5203637365665472,0.5203637365665472,0.5157446808510638,1.2893617021276595,0.37746478873239436,0.9436619718309859,0.371900826446281,1.487603305785124,0.24324324324324326,0.7297297297297298,5.738548708997088,1.2893617021276595,0.0,0.0,5.738548708997088,32.39492195208605,67.60507804791395,241935.48387096773,24.016746711206498,Bad,43.588331336707455,83.91304347826087,52.60869565217391,77.39130434782608,79.13043478260869,70.11853062017781,Premium Low-Risk,70.11853062017781
คอนโด 2-ห้องนอน ที่ โรงแรม หรรษา ใกล้ BTS ราชดำริ (ID 1417119),Hansar Rajdamri,14000000.0,2 ห้องนอน,22,2 ห้องนอน,2 ห้องน้ำ,138.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%A1-%E0%B8%AB%E0%B8%A3%E0%B8%A3%E0%B8%A9%E0%B8%B2-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%B4-id-1417119--b8ff09d5---5442643,เขตปทุมวัน,13.7396618,100.5412494,ปทุมวัน,1378,12128,16292.65,2942,7908,1905,223.0,25.0,27.0,12.0,11010.0,624.0,207.0,602.75,87.0,140.4,48.6,12757.3,1774.25,882.35,21.0,8.0,15.0,6.0,2695.0,125.0,72.0,201.561086372004,สถานีราชดำริ,True,0.29445234708392604,1.030583214793741,0.5681818181818182,1.7045454545454546,0.6067787269220171,0.6067787269220171,0.531063829787234,1.327659574468085,0.31408450704225355,0.7852112676056339,0.2231404958677686,0.8925619834710744,0.32432432432432434,0.972972972972973,5.992653620310894,1.327659574468085,0.0,0.0,5.992653620310894,34.22931524601977,65.77068475398022,101449.27536231885,9.935360579055745,Bad,55.83532417492447,80.0,4.782608695652174,92.17391304347827,83.91304347826087,73.05887115406944,Premium Low-Risk,73.05887115406944
คอนโด 4-ห้องนอน ที่ แมกโนเลียส์ ราชดำริ บูเลอวาร์ด ใกล้ BTS ราชดำริ (ID 1712340),Magnolias Ratchadamri Boulevard,120000000.0,4 ห้องนอน,50,4 ห้องนอน,4 ห้องน้ำ,321.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-4-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%81%E0%B8%A1%E0%B8%81%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%AA%E0%B9%8C-%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%B4-%E0%B8%9A%E0%B8%B9%E0%B9%80%E0%B8%A5%E0%B8%AD%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%B4-id-1712340--b17c09c7---5491970,เขตปทุมวัน,13.7424253,100.5407605,ปทุมวัน,1379,11899,16088.199999999999,2895,7754,1867,244.0,25.0,34.0,14.0,10754.0,628.0,200.0,665.0,88.5,174.0,54.9,12478.9,1782.0,844.9,27.0,9.0,19.0,8.0,2637.0,128.0,67.0,317.36725297196415,สถานีชิดลม,True,0.2844950213371266,0.9957325746799431,0.5681818181818182,1.7045454545454546,0.5926701570680628,0.5926701570680628,0.534468085106383,1.3361702127659574,0.3436619718309859,0.8591549295774648,0.2809917355371901,1.1239669421487604,0.3783783783783784,1.135135135135135,6.411205193154821,1.3361702127659574,0.0,0.0,6.411205193154821,37.250855421770765,62.749144578229235,373831.7757009346,37.23713776861241,Bad,25.51200680961682,71.52173913043478,87.82608695652175,58.69565217391305,63.91304347826087,62.753259874176734,Premium Low-Risk,62.753259874176734
คอนโด 2-ห้องนอน ที่ สโคป หลังสวน ใกล้ BTS ชิดลม (ID 2377896),SCOPE Langsuan,85000000.0,2 ห้องนอน,,2 ห้องนอน,3 ห้องน้ำ,154.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B8%AA%E0%B9%82%E0%B8%84%E0%B8%9B-%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%A5%E0%B8%A1-id-2377896---5525818,เขตปทุมวัน,13.742486063,100.544099688,ปทุมวัน,1380,13104,17954.45,3225,8319,2046,253.0,24.0,43.0,16.0,11718.0,806.0,244.0,687.5,84.0,208.0,63.3,13599.1,2308.75,1003.8,27.0,8.0,18.0,9.0,2909.0,186.0,68.0,219.7052398390787,สถานีชิดลม,True,0.34708392603129445,1.2147937411095306,0.5454545454545454,1.6363636363636362,0.6457977404243593,0.6457977404243593,0.6859574468085107,1.7148936170212767,0.3563380281690141,0.8908450704225352,0.35537190082644626,1.421487603305785,0.43243243243243246,1.2972972972972974,7.1065850889231434,1.7148936170212767,0.0,0.0,7.1065850889231434,42.27083008868478,57.72916991131522,551948.0519480519,55.09030705036493,Bad,2.63886286095029,58.26086956521739,97.3913043478261,24.782608695652176,49.130434782608695,53.88332682281117,Premium Low-Risk,53.88332682281117
คอนโด 3-ห้องนอน ที่ เดอะ เรสซิเดนซ์ แอท สินธร เคมปินสกี้ โฮเทล แบงค็อก ใกล้ BTS ราชดำริ (ID 2415946),The Residences at Sindhorn Kempinski Hotel Bangkok,157000000.0,3 ห้องนอน,31,3 ห้องนอน,4 ห้องน้ำ,336.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-3-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B8%8B%E0%B8%B4%E0%B9%80%E0%B8%94%E0%B8%99%E0%B8%8B%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%A3-%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%9B%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B5%E0%B9%89-%E0%B9%82%E0%B8%AE%E0%B9%80%E0%B8%97%E0%B8%A5-%E0%B9%81%E0%B8%9A%E0%B8%87%E0%B8%84%E0%B9%87%E0%B8%AD%E0%B8%81-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%B4-id-2415946---5552504,เขตปทุมวัน,13.736055223,100.543294708,ปทุมวัน,1381,8692,11745.1,2268,5581,1416,110.0,23.0,32.0,13.0,7924.0,425.0,165.0,305.75,76.5,158.4,49.2,9197.4,1254.0,703.85,19.0,5.0,14.0,5.0,2046.0,119.0,60.0,578.8056655724871,สถานีราชดำริ,False,0.23470839260312945,0.8214793741109531,0.5227272727272727,1.5681818181818181,0.4367043262606779,0.4367043262606779,0.3617021276595745,0.9042553191489362,0.15492957746478872,0.3873239436619718,0.2644628099173554,1.0578512396694215,0.35135135135135137,1.0540540540540542,5.325594755938897,0.9042553191489362,1.0,0.9042553191489362,6.229850075087834,35.941645730849835,64.05835426915016,467261.90476190473,46.6019411728071,Bad,17.456413096343056,77.39130434782608,94.34782608695652,53.04347826086957,61.73913043478261,60.86026563656298,Premium Low-Risk,60.86026563656298
คอนโด 1-ห้องนอน ที่ โนเบิล เพลินจิต ใกล้ BTS เพลินจิต (ID 2399802),Noble Ploenchit,9800000.0,1 ห้องนอน,14,1 ห้องนอน,1 ห้องน้ำ,45.0,https://propertyhub.in.th/listings/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%97%E0%B8%B5%E0%B9%88-%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%A5-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%95-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-bts-%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%95-id-2399802--a0cc0922---5569931,เขตปทุมวัน,13.7437679,100.5484707,ปทุมวัน,1382,17604,24566.9,3306,10095,1993,684.0,21.0,69.0,21.0,15172.0,1084.0,553.0,1802.25,72.0,311.6,77.1,17156.9,3032.0,2115.05,50.0,6.0,16.0,7.0,2940.0,197.0,90.0,113.90567657505846,สถานีเพลินจิต,True,0.786628733997155,2.7532005689900427,0.4772727272727273,1.4318181818181819,0.8361532102507578,0.8361532102507578,0.9225531914893617,2.3063829787234043,0.9633802816901409,2.408450704225352,0.5702479338842975,2.28099173553719,0.5675675675675675,1.7027027027027026,11.413317103524227,2.3063829787234043,0.0,0.0,11.413317103524227,73.36129695729838,26.63870304270162,217777.77777777778,21.59534185462745,Bad,5.043361188074172,26.304347826086953,40.43478260869565,39.130434782608695,38.69565217391304,42.168489573502896,Premium Low-Risk,42.168489573502896
ขายคอนโด แอชตัน จุฬา-สีลม อาคาร 1 ชั้น 11 1 ห้องนอน ขนาด 33 ตรม ใกล้ MRT สามย่าน,Ashton Chula - Silom,6900000.0,1 ห้องนอน,11,1 ห้องนอน,1 ห้องน้ำ,33.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%81%E0%B8%AD%E0%B8%8A%E0%B8%95%E0%B8%B1%E0%B8%99-%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2-%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-11-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-33-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-mrt-%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99--ae5809d2---5411588,เขตปทุมวัน,13.746188,100.537236,ปทุมวัน,1383,9682,12748.3,2227,6569,1487,156.0,19.0,29.0,10.0,8906.0,432.0,130.0,436.0,69.9,145.2,35.4,10270.3,1245.5,546.0,21.0,8.0,14.0,3.0,2044.0,95.0,42.0,341.1823746099166,สถานีสยาม,True,0.18492176386913228,0.647226173541963,0.4318181818181818,1.2954545454545454,0.49082391843483053,0.49082391843483053,0.3676595744680851,0.9191489361702128,0.21971830985915494,0.5492957746478874,0.2396694214876033,0.9586776859504132,0.2702702702702703,0.8108108108108109,4.752288908840451,0.9191489361702128,0.0,0.0,4.752288908840451,25.275073877801912,74.72492612219808,209090.9090909091,20.724628967165927,Bad,54.00029715503216,89.56521739130436,36.73913043478261,90.21739130434783,93.26086956521739,76.09005959538888,Premium Low-Risk,76.09005959538888
ขายคอนโด มิวนีค หลังสวน อาคาร 1 ชั้น 18 1 ห้องนอน ขนาด 56.00 ตรม ใกล้ สวนลุมพินี,Muniq Langsuan,22660000.0,1 ห้องนอน,18,1 ห้องนอน,1 ห้องน้ำ,56.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%A1%E0%B8%B4%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B8%84-%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-18-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-56-00-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%A5%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%B4%E0%B8%99%E0%B8%B5--a1bd0957---4726375,เขตปทุมวัน,13.735062,100.544328,ปทุมวัน,1384,8020,11075.5,2159,5027,1297,136.0,24.0,33.0,13.0,7202.0,417.0,195.0,380.75,79.5,160.4,49.2,8332.8,1251.75,821.1,27.0,5.0,13.0,5.0,1900.0,140.0,69.0,740.5186076282988,สถานีราชดำริ,False,0.2773826458036984,0.9708392603129445,0.5454545454545454,1.6363636363636362,0.3969137503444475,0.3969137503444475,0.3548936170212766,0.8872340425531915,0.19154929577464788,0.4788732394366197,0.2727272727272727,1.0909090909090908,0.35135135135135137,1.0540540540540542,5.627953031420793,0.8872340425531915,1.0,0.8872340425531915,6.515187073973984,38.001504686592455,61.998495313407545,404642.85714285716,40.325431911778395,Bad,21.67306340162915,66.95652173913044,89.13043478260869,55.65217391304348,63.04347826086957,61.301317145851755,Premium Low-Risk,61.301317145851755
ขายคอนโด โนเบิล อเบิฟ ไวร์เลส - ร่วมฤดี อาคาร A ชั้น 4 2 ห้องนอน ขนาด 95 ตรม ใกล้ Central Embassy,Noble Above Wireless - Ruamrudee,16400000.0,2 ห้องนอน,4,2 ห้องนอน,2 ห้องน้ำ,95.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%A5-%E0%B8%AD%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%9F-%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%A5%E0%B8%AA-%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B8%A4%E0%B8%94%E0%B8%B5-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-a-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-4-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-95-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-central-embassy--a53a08cd---4794196,เขตปทุมวัน,13.734659154,100.550642749,ปทุมวัน,1385,13414,19294.65,3159,7647,1876,515.0,23.0,44.0,33.0,11460.0,792.0,547.0,1356.5,78.9,200.0,113.7,13102.6,2309.0,2133.95,46.0,6.0,9.0,8.0,2755.0,223.0,112.0,861.0095954815858,สถานีนานา,False,0.7780938833570412,2.7233285917496444,0.5227272727272727,1.5681818181818181,0.631578947368421,0.631578947368421,0.6740425531914893,1.6851063829787232,0.7253521126760564,1.813380281690141,0.36363636363636365,1.4545454545454546,0.8918918918918919,2.6756756756756754,10.866690769211155,1.6851063829787232,1.0,1.6851063829787232,12.551797152189879,81.58002895957172,18.41997104042828,172631.57894736843,17.070192625543452,Bad,1.3497784148848275,4.782608695652174,25.217391304347824,21.304347826086957,4.3478260869565215,37.772921940636756,Premium Low-Risk,37.772921940636756
ขายคอนโด นาวิน คอร์ท อาคาร 1 ชั้น 8 2 ห้องนอน ขนาด 69 ตรม ใกล้ ออลซีซั่นส์เพลส,Navin Court,8860000.0,2 ห้องนอน,8,2 ห้องนอน,2 ห้องน้ำ,69.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%99-%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-8-2-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-69-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-%E0%B8%AD%E0%B8%AD%E0%B8%A5%E0%B8%8B%E0%B8%B5%E0%B8%8B%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B8%AA%E0%B9%8C%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%AA--bdfb0a1e---4798430,เขตปทุมวัน,13.7368895,100.5499765,ปทุมวัน,1386,16096,22837.199999999997,3450,9089,2038,619.0,22.0,55.0,36.0,13800.0,988.0,576.0,1629.0,75.9,248.4,125.1,15698.3,2817.0,2243.5,51.0,6.0,13.0,9.0,3027.0,232.0,112.0,709.5670045280782,สถานีเพลินจิต,False,0.8193456614509246,2.867709815078236,0.5,1.5,0.7605400936897216,0.7605400936897216,0.8408510638297872,2.1021276595744682,0.8718309859154929,2.179577464788732,0.45454545454545453,1.8181818181818181,0.972972972972973,2.9189189189189193,12.044928110657427,2.1021276595744682,1.0,2.1021276595744682,14.147055770231894,93.09626332078948,6.903736679210525,128405.79710144928,12.637299761684073,Bad,-5.733563082473548,1.3043478260869565,8.26086956521739,6.521739130434782,1.7391304347826086,31.041425746942146,Premium Low-Risk,31.041425746942146
ขายคอนโด แอชตัน จุฬา-สีลม อาคาร 1 ชั้น 11 1 ห้องนอน ขนาด 33 ตรม ใกล้ MRT สามย่าน,Ashton Chula - Silom,6900000.0,1 ห้องนอน,11,1 ห้องนอน,1 ห้องน้ำ,33.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%81%E0%B8%AD%E0%B8%8A%E0%B8%95%E0%B8%B1%E0%B8%99-%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2-%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-11-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-33-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-mrt-%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99--b30909c8---5493835,เขตปทุมวัน,13.746188,100.537236,ปทุมวัน,1387,9682,12748.3,2227,6569,1487,156.0,19.0,29.0,10.0,8906.0,432.0,130.0,436.0,69.9,145.2,35.4,10270.3,1245.5,546.0,21.0,8.0,14.0,3.0,2044.0,95.0,42.0,341.1823746099166,สถานีสยาม,True,0.18492176386913228,0.647226173541963,0.4318181818181818,1.2954545454545454,0.49082391843483053,0.49082391843483053,0.3676595744680851,0.9191489361702128,0.21971830985915494,0.5492957746478874,0.2396694214876033,0.9586776859504132,0.2702702702702703,0.8108108108108109,4.752288908840451,0.9191489361702128,0.0,0.0,4.752288908840451,25.275073877801912,74.72492612219808,209090.9090909091,20.724628967165927,Bad,54.00029715503216,89.56521739130436,36.73913043478261,90.21739130434783,93.26086956521739,76.09005959538888,Premium Low-Risk,76.09005959538888
ขายคอนโด ไลฟ์ วัน ไวเลส อาคาร 1 ชั้น 20 1 ห้องนอน ขนาด 35 ตรม ใกล้ Central ชิดลม,Life One Wireless,7500000.0,1 ห้องนอน,20,1 ห้องนอน,1 ห้องน้ำ,35.0,https://propertyhub.in.th/listings/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C-%E0%B8%A7%E0%B8%B1%E0%B8%99-%E0%B9%84%E0%B8%A7%E0%B9%80%E0%B8%A5%E0%B8%AA-%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3-1-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-20-1-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%AD%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-35-%E0%B8%95%E0%B8%A3%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-central-%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%A5%E0%B8%A1--a5b108e2---5601655,เขตปทุมวัน,13.747894,100.548823,ปทุมวัน,1388,12023,16495.15,2380,7048,1436,336.0,15.0,64.0,14.0,10534.0,833.0,227.0,899.5,51.0,289.2,53.1,11977.1,2320.5,904.75,28.0,4.0,16.0,5.0,2123.0,151.0,53.0,558.684577981377,สถานีเพลินจิต,False,0.3229018492176387,1.1301564722617354,0.3409090909090909,1.0227272727272727,0.5805456048498209,0.5805456048498209,0.708936170212766,1.772340425531915,0.4732394366197183,1.1830985915492958,0.5289256198347108,2.115702479338843,0.3783783783783784,1.135135135135135,7.167365555862103,1.772340425531915,1.0,1.772340425531915,8.939705981394019,55.504201512842954,44.495798487157046,214285.7142857143,21.24532105933561,Bad,23.250477427821437,50.43478260869565,38.69565217391304,56.52173913043478,51.73913043478261,54.77346262320925,Premium Low-Risk,54.77346262320925
